model,risk_type,t_idx,mu,sigma,MR,MR0,DeltaMR
GBM,elw,0.8,0.056249999999999994,0.1375,0.0009940644422361533,0.005074665744623452,-0.004080601302387299
GBM,elw,0.8,0.056249999999999994,0.17500000000000002,0.004016383897436082,0.005074665744623452,-0.00105828184718737
GBM,elw,0.8,0.056249999999999994,0.21250000000000002,0.0035552487069112626,0.005074665744623452,-0.0015194170377121896
GBM,elw,0.8,0.056249999999999994,0.25,0.008482710135182536,0.005074665744623452,0.003408044390559084
GBM,elw,0.8,0.056249999999999994,0.28750000000000003,0.026690185369776964,0.005074665744623452,0.021615519625153512
GBM,elw,0.8,0.056249999999999994,0.32500000000000007,0.03075842463173628,0.005074665744623452,0.02568375888711283
GBM,elw,0.8,0.056249999999999994,0.36250000000000004,0.0416190963789449,0.005074665744623452,0.036544430634321445
GBM,elw,0.8,0.056249999999999994,0.4,0.0581411004575636,0.005074665744623452,0.05306643471294015
GBM,elw,0.8,0.0625,0.1,0.0004770258014299422,0.005074665744623452,-0.00459763994319351
GBM,elw,0.8,0.0625,0.1375,0.0008554664107109922,0.005074665744623452,-0.00421919933391246
GBM,elw,0.8,0.0625,0.17500000000000002,0.0022761644059148267,0.005074665744623452,-0.0027985013387086255
GBM,elw,0.8,0.0625,0.21250000000000002,0.004126469008276734,0.005074665744623452,-0.0009481967363467181
GBM,elw,0.8,0.0625,0.25,0.006431390262990444,0.005074665744623452,0.0013567245183669918
GBM,elw,0.8,0.0625,0.28750000000000003,0.013539194210865801,0.005074665744623452,0.00846452846624235
GBM,elw,0.8,0.0625,0.32500000000000007,0.020027036277449728,0.005074665744623452,0.014952370532826276
GBM,elw,0.8,0.0625,0.36250000000000004,0.03089681246180631,0.005074665744623452,0.02582214671718286
GBM,elw,0.8,0.0625,0.4,0.07134198197388297,0.005074665744623452,0.06626731622925952
GBM,elw,0.8,0.06875,0.1,0.00038999883796075885,0.005074665744623452,-0.004684666906662693
GBM,elw,0.8,0.06875,0.1375,0.0011840707296233433,0.005074665744623452,-0.003890595015000109
GBM,elw,0.8,0.06875,0.17500000000000002,0.002090928426387695,0.005074665744623452,-0.0029837373182357574
GBM,elw,0.8,0.06875,0.21250000000000002,0.004408884399702551,0.005074665744623452,-0.0006657813449209016
