model,risk_type,t_idx,kappa,theta,MR,MR0,DeltaMR
Heston,entw,0.8,2.125,0.125,0.076835839299088,0.04770821613999643,0.029127623159091565
Heston,entw,0.8,2.125,0.15,inf,0.04770821613999643,inf
Heston,entw,0.8,2.125,0.175,60.78766540487176,0.04770821613999643,60.739957188731765
Heston,entw,0.8,2.125,0.2,27.29209573642929,0.04770821613999643,27.244387520289294
Heston,entw,0.8,2.125,0.22499999999999998,189.88763634726908,0.04770821613999643,189.83992813112908
Heston,entw,0.8,2.125,0.25,inf,0.04770821613999643,inf
Heston,entw,0.8,2.125,0.275,inf,0.04770821613999643,inf
Heston,entw,0.8,2.125,0.3,inf,0.04770821613999643,inf
Heston,entw,0.8,2.5,0.1,50.03723640943947,0.04770821613999643,49.98952819329948
Heston,entw,0.8,2.5,0.125,inf,0.04770821613999643,inf
Heston,entw,0.8,2.5,0.15,inf,0.04770821613999643,inf
Heston,entw,0.8,2.5,0.175,0.6875676644974806,0.04770821613999643,0.6398594483574842
Heston,entw,0.8,2.5,0.2,30.583581280081287,0.04770821613999643,30.535873063941292
Heston,entw,0.8,2.5,0.22499999999999998,inf,0.04770821613999643,inf
Heston,entw,0.8,2.5,0.25,54.652923221079156,0.04770821613999643,54.60521500493916
Heston,entw,0.8,2.5,0.275,inf,0.04770821613999643,inf
Heston,entw,0.8,2.5,0.3,inf,0.04770821613999643,inf
Heston,entw,0.8,2.875,0.1,0.04981777849235569,0.04770821613999643,0.002109562352359262
Heston,entw,0.8,2.875,0.125,72.5205720341683,0.04770821613999643,72.4728638180283
Heston,entw,0.8,2.875,0.15,inf,0.04770821613999643,inf
Heston,entw,0.8,2.875,0.175,inf,0.04770821613999643,inf
Heston,entw,0.8,2.875,0.2,inf,0.04770821613999643,inf
Heston,entw,0.8,2.875,0.22499999999999998,inf,0.04770821613999643,inf
Heston,entw,0.8,2.875,0.25,inf,0.04770821613999643,inf
Heston,entw,0.8,2.875,0.275,inf,0.04770821613999643,inf
Heston,entw,0.8,2.875,0.3,inf,0.04770821613999643,inf
Heston,entw,0.8,3.25,0.1,67.22146454711792,0.04770821613999643,67.17375633097792
Heston,entw,0.8,3.25,0.125,0.9739506108711409,0.04770821613999643,0.9262423947311444
Heston,entw,0.8,3.25,0.15,inf,0.04770821613999643,inf
Heston,entw,0.8,3.25,0.175,156.2847612322389,0.04770821613999643,156.2370530160989
Heston,entw,0.8,3.25,0.2,inf,0.04770821613999643,inf
Heston,entw,0.8,3.25,0.22499999999999998,24.214394286859363,0.04770821613999643,24.16668607071937
Heston,entw,0.8,3.25,0.25,121.9923044913018,0.04770821613999643,121.9445962751618
Heston,entw,0.8,3.25,0.275,inf,0.04770821613999643,inf
Heston,entw,0.8,3.25,0.3,inf,0.04770821613999643,inf
Heston,entw,0.8,3.625,0.1,290.33738120415126,0.04770821613999643,290.28967298801126
Heston,entw,0.8,3.625,0.125,inf,0.04770821613999643,inf
Heston,entw,0.8,3.625,0.15,14.514556573433184,0.04770821613999643,14.466848357293188
Heston,entw,0.8,3.625,0.175,227.11176843866124,0.04770821613999643,227.06406022252125
Heston,entw,0.8,3.625,0.2,inf,0.04770821613999643,inf
Heston,entw,0.8,3.625,0.22499999999999998,98.97555712452431,0.04770821613999643,98.92784890838432
Heston,entw,0.8,3.625,0.25,inf,0.04770821613999643,inf
Heston,entw,0.8,3.625,0.275,0.7888984206235721,0.04770821613999643,0.7411902044835756
Heston,entw,0.8,3.625,0.3,inf,0.04770821613999643,inf
Heston,entw,0.8,4.0,0.1,0.01855004098811408,0.04770821613999643,-0.02915817515188235
Heston,entw,0.8,4.0,0.125,323.3778888864483,0.04770821613999643,323.3301806703083
Heston,entw,0.8,4.0,0.15,inf,0.04770821613999643,inf
Heston,entw,0.8,4.0,0.175,inf,0.04770821613999643,inf
Heston,entw,0.8,4.0,0.2,inf,0.04770821613999643,inf
Heston,entw,0.8,4.0,0.22499999999999998,inf,0.04770821613999643,inf
Heston,entw,0.8,4.0,0.25,inf,0.04770821613999643,inf
Heston,entw,0.8,4.0,0.275,inf,0.04770821613999643,inf
Heston,entw,0.8,4.0,0.3,inf,0.04770821613999643,inf
