model,risk_type,t_idx,meanJ,lam,MR,MR0,DeltaMR
Jump,entw,0.8,0.14999999999999997,0.625,0.00720778472462924,0.02022266645587889,-0.01301488173124965
Jump,entw,0.8,0.14999999999999997,0.75,0.1835058357632644,0.02022266645587889,0.1632831693073855
Jump,entw,0.8,0.14999999999999997,0.875,7.114460893748635,0.02022266645587889,7.094238227292756
Jump,entw,0.8,0.14999999999999997,1.0,0.02945913083668006,0.02022266645587889,0.009236464380801168
Jump,entw,0.8,0.22500000000000003,0.0,0.0036570290524149396,0.02022266645587889,-0.01656563740346395
Jump,entw,0.8,0.22500000000000003,0.125,252.00840077467436,0.02022266645587889,251.98817810821848
Jump,entw,0.8,0.22500000000000003,0.25,0.1621254160899268,0.02022266645587889,0.14190274963404792
Jump,entw,0.8,0.22500000000000003,0.375,0.054366712781622306,0.02022266645587889,0.034144046325743416
Jump,entw,0.8,0.22500000000000003,0.5,0.006167455326867133,0.02022266645587889,-0.014055211129011758
Jump,entw,0.8,0.22500000000000003,0.625,0.2806180881817466,0.02022266645587889,0.2603954217258677
Jump,entw,0.8,0.22500000000000003,0.75,0.004174473450531124,0.02022266645587889,-0.016048193005347766
Jump,entw,0.8,0.22500000000000003,0.875,0.01616096975117043,0.02022266645587889,-0.004061696704708462
Jump,entw,0.8,0.22500000000000003,1.0,1.3546665733602477,0.02022266645587889,1.3344439069043688
Jump,entw,0.8,0.3,0.0,0.004491181527813692,0.02022266645587889,-0.015731484928065198
Jump,entw,0.8,0.3,0.125,117.52804151967446,0.02022266645587889,117.50781885321858
Jump,entw,0.8,0.3,0.25,0.01914142058671775,0.02022266645587889,-0.0010812458691611404
Jump,entw,0.8,0.3,0.375,8.810117435296668,0.02022266645587889,8.789894768840789
Jump,entw,0.8,0.3,0.5,0.024374709621971524,0.02022266645587889,0.004152043166092634
Jump,entw,0.8,0.3,0.625,72.90536177721249,0.02022266645587889,72.88513911075661
Jump,entw,0.8,0.3,0.75,22.609757767709425,0.02022266645587889,22.589535101253546
Jump,entw,0.8,0.3,0.875,0.011188425461068352,0.02022266645587889,-0.009034240994810538
Jump,entw,0.8,0.3,1.0,0.9298719258531827,0.02022266645587889,0.9096492593973038
