model,risk_type,t_idx,meanJ,lam,MR,MR0,DeltaMR
Jump,elw,0.2,0.07500000000000001,0.625,0.005487450216793421,0.04314514901354194,-0.03765769879674852
Jump,elw,0.2,0.07500000000000001,0.75,0.004992412150706338,0.04314514901354194,-0.0381527368628356
Jump,elw,0.2,0.07500000000000001,0.875,0.027301298082594627,0.04314514901354194,-0.015843850930947312
Jump,elw,0.2,0.07500000000000001,1.0,0.004726755916018677,0.04314514901354194,-0.03841839309752326
Jump,elw,0.2,0.14999999999999997,0.0,0.0010512764042349687,0.04314514901354194,-0.04209387260930697
Jump,elw,0.2,0.14999999999999997,0.125,0.008903408891852038,0.04314514901354194,-0.0342417401216899
Jump,elw,0.2,0.14999999999999997,0.25,0.007958750398581627,0.04314514901354194,-0.03518639861496031
Jump,elw,0.2,0.14999999999999997,0.375,0.0037788843057380284,0.04314514901354194,-0.03936626470780391
Jump,elw,0.2,0.14999999999999997,0.5,0.007935627917218913,0.04314514901354194,-0.035209521096323027
Jump,elw,0.2,0.14999999999999997,0.625,0.01133596212585819,0.04314514901354194,-0.03180918688768375
Jump,elw,0.2,0.14999999999999997,0.75,0.009612521945633778,0.04314514901354194,-0.03353262706790816
Jump,elw,0.2,0.14999999999999997,0.875,0.001959248835215588,0.04314514901354194,-0.04118590017832635
Jump,elw,0.2,0.14999999999999997,1.0,0.0006433855088678886,0.04314514901354194,-0.04250176350467405
Jump,elw,0.2,0.22500000000000003,0.0,0.0035024581740052962,0.04314514901354194,-0.03964269083953664
Jump,elw,0.2,0.22500000000000003,0.125,0.024198153164428637,0.04314514901354194,-0.0189469958491133
Jump,elw,0.2,0.22500000000000003,0.25,0.01889104405364317,0.04314514901354194,-0.02425410495989877
Jump,elw,0.2,0.22500000000000003,0.375,0.01858068292216908,0.04314514901354194,-0.02456446609137286
Jump,elw,0.2,0.22500000000000003,0.5,0.013446617698974928,0.04314514901354194,-0.02969853131456701
Jump,elw,0.2,0.22500000000000003,0.625,0.008015417089300092,0.04314514901354194,-0.03512973192424185
Jump,elw,0.2,0.22500000000000003,0.75,0.0003483044246539446,0.04314514901354194,-0.042796844588887994
Jump,elw,0.2,0.22500000000000003,0.875,1.9161217109875395e-05,0.04314514901354194,-0.043125987796432064
Jump,elw,0.2,0.22500000000000003,1.0,0.0006037418254449811,0.04314514901354194,-0.04254140718809696
Jump,elw,0.2,0.3,0.0,0.01046742648349297,0.04314514901354194,-0.03267772253004897
Jump,elw,0.2,0.3,0.125,0.5530495612323336,0.04314514901354194,0.5099044122187917
Jump,elw,0.2,0.3,0.25,0.24646812759939363,0.04314514901354194,0.2033229785858517
Jump,elw,0.2,0.3,0.375,0.007035520123348515,0.04314514901354194,-0.036109628890193424
Jump,elw,0.2,0.3,0.5,0.003266378912246015,0.04314514901354194,-0.039878770101295924
Jump,elw,0.2,0.3,0.625,0.0017604641395689846,0.04314514901354194,-0.041384684873972954
Jump,elw,0.2,0.3,0.75,0.0028198360534414935,0.04314514901354194,-0.040325312960100446
Jump,elw,0.2,0.3,0.875,2.577695152017334e-05,0.04314514901354194,-0.043119372062021766
Jump,elw,0.2,0.3,1.0,0.0,0.04314514901354194,-0.04314514901354194
