model,risk_type,t_idx,mu,sigma,MR,MR0,DeltaMR
GBM,esl,0.8,0.056249999999999994,0.32500000000000007,0.44785706575818224,0.28137861219116805,0.16647845356701418
GBM,esl,0.8,0.056249999999999994,0.36250000000000004,0.5779998828074014,0.28137861219116805,0.2966212706162334
GBM,esl,0.8,0.056249999999999994,0.4,0.5821947545525105,0.28137861219116805,0.3008161423613424
GBM,esl,0.8,0.0625,0.1,0.09579797344473877,0.28137861219116805,-0.18558063874642927
GBM,esl,0.8,0.0625,0.1375,0.1468660816103617,0.28137861219116805,-0.13451253058080637
GBM,esl,0.8,0.0625,0.17500000000000002,0.19787296132250057,0.28137861219116805,-0.08350565086866749
GBM,esl,0.8,0.0625,0.21250000000000002,0.2774501037670001,0.28137861219116805,-0.003928508424167976
GBM,esl,0.8,0.0625,0.25,0.3215806846696116,0.28137861219116805,0.04020207247844354
GBM,esl,0.8,0.0625,0.28750000000000003,0.418570532048255,0.28137861219116805,0.13719191985708695
GBM,esl,0.8,0.0625,0.32500000000000007,0.45339579060482726,0.28137861219116805,0.1720171784136592
GBM,esl,0.8,0.0625,0.36250000000000004,0.5584890753580328,0.28137861219116805,0.2771104631668648
GBM,esl,0.8,0.0625,0.4,0.6485082201125238,0.28137861219116805,0.3671296079213558
GBM,esl,0.8,0.06875,0.1,0.09986334596398198,0.28137861219116805,-0.18151526622718606
GBM,esl,0.8,0.06875,0.1375,0.11456054175030667,0.28137861219116805,-0.1668180704408614
GBM,esl,0.8,0.06875,0.17500000000000002,0.19315419412211526,0.28137861219116805,-0.08822441806905279
GBM,esl,0.8,0.06875,0.21250000000000002,0.23500818662739095,0.28137861219116805,-0.0463704255637771
GBM,esl,0.8,0.06875,0.25,0.3623256703693295,0.28137861219116805,0.08094705817816145
GBM,esl,0.8,0.06875,0.28750000000000003,0.3589966215971005,0.28137861219116805,0.07761800940593244
GBM,esl,0.8,0.06875,0.32500000000000007,0.5060441605664802,0.28137861219116805,0.2246655483753121
GBM,esl,0.8,0.06875,0.36250000000000004,0.5850924290061783,0.28137861219116805,0.30371381681501025
GBM,esl,0.8,0.06875,0.4,0.6175693201837426,0.28137861219116805,0.3361907079925745
GBM,esl,0.8,0.075,0.1,0.09022989939942669,0.28137861219116805,-0.19114871279174137
GBM,esl,0.8,0.075,0.1375,0.13460172600267512,0.28137861219116805,-0.14677688618849294
GBM,esl,0.8,0.075,0.17500000000000002,0.18615276675833387,0.28137861219116805,-0.09522584543283419
GBM,esl,0.8,0.075,0.21250000000000002,0.23958552669858443,0.28137861219116805,-0.04179308549258362
GBM,esl,0.8,0.075,0.25,0.3348208963188527,0.28137861219116805,0.05344228412768465
GBM,esl,0.8,0.075,0.28750000000000003,0.35848337858447893,0.28137861219116805,0.07710476639331088
GBM,esl,0.8,0.075,0.32500000000000007,0.42208444853084065,0.28137861219116805,0.1407058363396726
GBM,esl,0.8,0.075,0.36250000000000004,0.5579056311534049,0.28137861219116805,0.2765270189622368
GBM,esl,0.8,0.075,0.4,0.6759628752761413,0.28137861219116805,0.39458426308497324
