model,risk_type,t_idx,mu,sigma,MR,MR0,DeltaMR
GBM,entw,0.2,0.06875,0.32500000000000007,0.012304684150411305,0.0027800569745091153,0.00952462717590219
GBM,entw,0.2,0.06875,0.36250000000000004,0.030122409747214585,0.0027800569745091153,0.02734235277270547
GBM,entw,0.2,0.06875,0.4,0.0389140749318897,0.0027800569745091153,0.03613401795738058
GBM,entw,0.2,0.075,0.1,2.494247552964346e-05,0.0027800569745091153,-0.002755114498979472
GBM,entw,0.2,0.075,0.1375,3.1374736719769203e-06,0.0027800569745091153,-0.0027769195008371383
GBM,entw,0.2,0.075,0.17500000000000002,0.00027540985767071646,0.0027800569745091153,-0.002504647116838399
GBM,entw,0.2,0.075,0.21250000000000002,0.003856492956057167,0.0027800569745091153,0.0010764359815480518
GBM,entw,0.2,0.075,0.25,0.0013408991174410634,0.0027800569745091153,-0.0014391578570680519
GBM,entw,0.2,0.075,0.28750000000000003,0.02571749633829401,0.0027800569745091153,0.022937439363784895
GBM,entw,0.2,0.075,0.32500000000000007,0.04924003982842873,0.0027800569745091153,0.04645998285391961
GBM,entw,0.2,0.075,0.36250000000000004,0.18485650710231671,0.0027800569745091153,0.1820764501278076
GBM,entw,0.2,0.075,0.4,0.09429534018393038,0.0027800569745091153,0.09151528320942126
