model,risk_type,t_idx,meanJ,lam,MR,MR0,DeltaMR
Jump,entl,0.8,0.14999999999999997,0.625,-0.25356157146925934,0.011206547341014244,-0.26476811881027357
Jump,entl,0.8,0.14999999999999997,0.75,-0.324322887133751,0.011206547341014244,-0.33552943447476524
Jump,entl,0.8,0.14999999999999997,0.875,-0.36780061160603844,0.011206547341014244,-0.37900715894705267
Jump,entl,0.8,0.14999999999999997,1.0,-0.3926834626471569,0.011206547341014244,-0.40389000998817115
Jump,entl,0.8,0.22500000000000003,0.0,-0.10193632199262799,0.011206547341014244,-0.11314286933364223
Jump,entl,0.8,0.22500000000000003,0.125,-0.12398957117644689,0.011206547341014244,-0.13519611851746113
Jump,entl,0.8,0.22500000000000003,0.25,-0.17231681202404006,0.011206547341014244,-0.18352335936505432
Jump,entl,0.8,0.22500000000000003,0.375,-0.22946316317472862,0.011206547341014244,-0.24066971051574287
Jump,entl,0.8,0.22500000000000003,0.5,-0.3344859062216372,0.011206547341014244,-0.34569245356265144
Jump,entl,0.8,0.22500000000000003,0.625,-0.4364915323017454,0.011206547341014244,-0.44769807964275965
Jump,entl,0.8,0.22500000000000003,0.75,-0.47811023618201964,0.011206547341014244,-0.48931678352303387
Jump,entl,0.8,0.22500000000000003,0.875,-0.6134844787679414,0.011206547341014244,-0.6246910261089557
Jump,entl,0.8,0.22500000000000003,1.0,-0.7925188354288513,0.011206547341014244,-0.8037253827698655
Jump,entl,0.8,0.3,0.0,-0.03993428911833621,0.011206547341014244,-0.05114083645935045
Jump,entl,0.8,0.3,0.125,-0.14523072396125758,0.011206547341014244,-0.15643727130227184
Jump,entl,0.8,0.3,0.25,-0.15287850200199227,0.011206547341014244,-0.16408504934300652
Jump,entl,0.8,0.3,0.375,-0.27759607566745154,0.011206547341014244,-0.28880262300846576
Jump,entl,0.8,0.3,0.5,-0.44007513532056386,0.011206547341014244,-0.4512816826615781
Jump,entl,0.8,0.3,0.625,-0.5116720510054393,0.011206547341014244,-0.5228785983464536
Jump,entl,0.8,0.3,0.75,-0.7346256553192559,0.011206547341014244,-0.7458322026602702
Jump,entl,0.8,0.3,0.875,-0.8118324250674851,0.011206547341014244,-0.8230389724084993
Jump,entl,0.8,0.3,1.0,-1.008324264099317,0.011206547341014244,-1.0195308114403314
